Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Referee,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,WHH,WHD,WHA,VCH,VCD,VCA
08/11/2020,West Brom,Tottenham,0.0,1.0,A,0.0,0.0,D,A Madley,12.0,19.0,2.0,5.0,17.0,12.0,9.0,6.0,1.0,0.0,0.0,0.0,7.0,4.33,1.45,6.0,4.2,1.55,6.25,4.3,1.53,6.5,4.33,1.5,7.0,4.4,1.5
08/11/2020,Leicester,Wolves,1.0,0.0,H,1.0,0.0,H,A Taylor,10.0,7.0,3.0,2.0,12.0,8.0,6.0,3.0,2.0,3.0,0.0,0.0,2.3,3.2,3.25,2.25,3.2,3.4,2.4,2.9,3.25,2.38,3.2,3.2,2.38,3.13,3.25
08/11/2020,Man City,Liverpool,1.0,1.0,D,1.0,1.0,D,C Pawson,7.0,10.0,2.0,3.0,19.0,11.0,1.0,2.0,3.0,1.0,0.0,0.0,1.95,4.2,3.4,1.95,4.0,3.5,2.0,3.8,3.4,2.0,3.9,3.4,2.0,3.9,3.4
08/11/2020,Arsenal,Aston Villa,0.0,3.0,A,0.0,1.0,A,M Atkinson,13.0,15.0,2.0,6.0,11.0,13.0,3.0,8.0,0.0,0.0,0.0,0.0,1.65,4.1,5.0,1.7,4.0,4.75,1.73,3.75,4.7,1.7,3.8,5.0,1.67,4.0,5.0
21/11/2020,Newcastle,Chelsea,0.0,2.0,A,0.0,1.0,A,C Pawson,8.0,14.0,1.0,3.0,11.0,12.0,7.0,4.0,2.0,0.0,0.0,0.0,6.5,4.75,1.45,6.0,4.6,1.5,5.75,4.6,1.5,6.5,4.33,1.5,7.0,4.5,1.45
21/11/2020,Aston Villa,Brighton,1.0,2.0,A,0.0,1.0,A,M Oliver,15.0,7.0,4.0,3.0,5.0,18.0,12.0,3.0,2.0,1.0,0.0,1.0,2.15,3.6,3.2,2.15,3.6,3.25,2.2,3.6,3.05,2.2,3.6,3.2,2.15,3.5,3.3
21/11/2020,Tottenham,Man City,2.0,0.0,H,1.0,0.0,H,M Dean,4.0,22.0,2.0,5.0,13.0,19.0,0.0,10.0,2.0,2.0,0.0,0.0,4.0,4.0,1.8,4.1,3.8,1.83,3.95,4.0,1.8,4.2,3.9,1.8,4.2,3.9,1.8
21/11/2020,Man United,West Brom,1.0,0.0,H,0.0,0.0,D,D Coote,17.0,7.0,7.0,2.0,12.0,17.0,8.0,2.0,1.0,1.0,0.0,0.0,1.3,5.5,9.5,1.3,5.5,9.75,1.35,5.5,7.5,1.32,5.25,9.5,1.33,5.0,10.0
22/11/2020,Fulham,Everton,2.0,3.0,A,1.0,3.0,A,A Madley,14.0,9.0,6.0,7.0,14.0,10.0,2.0,5.0,2.0,0.0,0.0,0.0,3.9,3.9,1.85,4.0,3.8,1.85,3.7,3.75,1.9,4.0,3.7,1.88,4.1,3.7,1.87
22/11/2020,Sheffield United,West Ham,0.0,1.0,A,0.0,0.0,D,M Atkinson,9.0,15.0,5.0,3.0,7.0,6.0,2.0,6.0,0.0,0.0,0.0,0.0,3.0,3.25,2.4,3.0,3.3,2.4,3.05,3.0,2.45,3.0,3.3,2.4,3.0,3.2,2.45
22/11/2020,Leeds,Arsenal,0.0,0.0,D,0.0,0.0,D,A Taylor,25.0,9.0,4.0,2.0,9.0,8.0,5.0,3.0,3.0,0.0,0.0,1.0,3.0,3.75,2.2,3.1,3.75,2.15,3.05,3.65,2.2,3.2,3.6,2.2,3.13,3.6,2.2
22/11/2020,Liverpool,Leicester,3.0,0.0,H,2.0,0.0,H,C Kavanagh,24.0,11.0,13.0,4.0,15.0,6.0,10.0,3.0,0.0,2.0,0.0,0.0,1.85,4.0,3.8,1.91,3.8,3.75,1.9,3.8,3.75,1.88,3.8,3.9,1.9,3.8,3.9
23/11/2020,Burnley,Crystal Palace,1.0,0.0,H,1.0,0.0,H,K Friend,10.0,15.0,4.0,5.0,13.0,9.0,4.0,7.0,2.0,0.0,0.0,0.0,2.75,3.1,2.75,2.75,3.1,2.75,2.8,2.8,2.8,2.7,3.1,2.8,2.75,3.1,2.75
23/11/2020,Wolves,Southampton,1.0,1.0,D,0.0,0.0,D,A Marriner,20.0,7.0,9.0,2.0,14.0,13.0,7.0,4.0,2.0,0.0,0.0,0.0,2.3,3.25,3.25,2.3,3.25,3.2,2.3,3.0,3.25,2.35,3.2,3.25,2.38,3.2,3.2
27/11/2020,Crystal Palace,Newcastle,0.0,2.0,A,0.0,0.0,D,G Scott,12.0,14.0,3.0,7.0,9.0,10.0,7.0,3.0,2.0,2.0,0.0,0.0,2.05,3.25,3.75,2.15,3.2,3.7,2.15,3.2,3.55,2.15,3.1,3.75,2.15,3.13,3.8
28/11/2020,Brighton,Liverpool,1.0,1.0,D,0.0,0.0,D,S Attwell,11.0,6.0,3.0,2.0,9.0,13.0,4.0,3.0,2.0,1.0,0.0,0.0,5.5,4.2,1.57,5.5,4.0,1.62,4.9,4.1,1.63,5.5,4.0,1.62,5.5,4.33,1.57
28/11/2020,Man City,Burnley,5.0,0.0,H,3.0,0.0,H,L Mason,19.0,9.0,6.0,1.0,12.0,4.0,6.0,4.0,0.0,0.0,0.0,0.0,1.16,7.5,16.0,1.18,7.5,15.0,1.17,7.5,14.0,1.17,7.5,17.0,1.14,8.0,19.0
28/11/2020,Everton,Leeds,0.0,1.0,A,0.0,0.0,D,C Kavanagh,15.0,23.0,8.0,7.0,8.0,14.0,4.0,2.0,1.0,2.0,0.0,0.0,1.95,3.8,3.6,1.95,3.7,3.7,2.0,3.75,3.4,2.05,3.6,3.5,2.0,3.7,3.6
28/11/2020,West Brom,Sheffield United,1.0,0.0,H,1.0,0.0,H,M Dean,17.0,21.0,6.0,5.0,10.0,9.0,14.0,9.0,2.0,3.0,0.0,0.0,2.6,3.2,2.8,2.55,3.1,2.95,2.55,3.2,2.8,2.6,3.2,2.8,2.6,3.13,2.9
29/11/2020,Southampton,Man United,2.0,3.0,A,2.0,0.0,H,J Moss,10.0,15.0,5.0,6.0,12.0,12.0,5.0,9.0,1.0,0.0,0.0,0.0,4.0,3.5,1.95,3.8,3.6,1.95,3.65,3.5,2.0,3.9,3.4,2.0,3.75,3.5,2.0
29/11/2020,Chelsea,Tottenham,0.0,0.0,D,0.0,0.0,D,P Tierney,13.0,5.0,3.0,1.0,20.0,9.0,3.0,3.0,4.0,2.0,0.0,0.0,2.05,3.5,3.6,2.1,3.5,3.5,2.1,3.5,3.35,2.1,3.5,3.5,2.05,3.6,3.5
29/11/2020,Arsenal,Wolves,1.0,2.0,A,1.0,2.0,A,M Oliver,13.0,11.0,2.0,5.0,13.0,13.0,8.0,4.0,3.0,4.0,0.0,0.0,2.05,3.4,3.75,2.05,3.4,3.8,2.1,3.25,3.6,2.1,3.25,3.7,2.15,3.13,3.75
30/11/2020,Leicester,Fulham,1.0,2.0,A,0.0,2.0,A,S Hooper,16.0,10.0,3.0,5.0,9.0,21.0,6.0,5.0,0.0,2.0,0.0,0.0,1.5,4.33,6.5,1.53,4.1,6.5,1.53,4.3,6.0,1.52,4.2,6.5,1.5,4.33,6.5
30/11/2020,West Ham,Aston Villa,2.0,1.0,H,1.0,1.0,D,P Bankes,6.0,16.0,2.0,6.0,20.0,7.0,3.0,7.0,1.0,1.0,0.0,0.0,2.25,3.6,3.0,2.25,3.5,3.1,2.3,3.5,2.95,2.3,3.5,3.0,2.3,3.5,3.0
05/12/2020,Burnley,Everton,1.0,1.0,D,1.0,1.0,D,A Taylor,8.0,13.0,3.0,6.0,6.0,9.0,8.0,4.0,0.0,0.0,0.0,0.0,4.0,3.5,1.9,4.1,3.5,1.91,4.1,3.4,1.95,4.0,3.5,1.95,4.1,3.5,1.93
05/12/2020,Man City,Fulham,2.0,0.0,H,2.0,0.0,H,J Moss,16.0,6.0,6.0,1.0,7.0,6.0,9.0,3.0,0.0,0.0,0.0,0.0,1.1,11.0,19.0,1.11,10.0,21.0,1.12,9.0,18.0,1.11,9.0,23.0,1.1,10.0,26.0
05/12/2020,West Ham,Man United,1.0,3.0,A,1.0,0.0,H,A Marriner,19.0,15.0,6.0,6.0,9.0,10.0,5.0,4.0,0.0,0.0,0.0,0.0,3.6,3.6,2.0,3.6,3.5,2.05,3.7,3.45,2.0,3.6,3.4,2.1,3.6,3.6,2.0
05/12/2020,Chelsea,Leeds,3.0,1.0,H,1.0,1.0,D,K Friend,23.0,8.0,11.0,3.0,12.0,9.0,8.0,4.0,0.0,2.0,0.0,0.0,1.5,4.5,6.0,1.53,4.4,5.75,1.55,4.4,5.5,1.53,4.33,6.0,1.5,4.6,6.0
06/12/2020,West Brom,Crystal Palace,1.0,5.0,A,1.0,1.0,D,P Tierney,9.0,18.0,4.0,6.0,10.0,16.0,4.0,6.0,2.0,2.0,1.0,0.0,2.87,3.2,2.55,2.8,3.2,2.6,2.85,3.1,2.55,2.88,3.2,2.55,2.88,3.13,2.6
06/12/2020,Sheffield United,Leicester,1.0,2.0,A,1.0,1.0,D,S Attwell,4.0,13.0,1.0,4.0,13.0,6.0,6.0,5.0,1.0,3.0,0.0,0.0,3.8,3.5,1.95,3.8,3.5,2.0,4.0,3.5,1.9,3.8,3.5,2.0,3.9,3.4,2.0
06/12/2020,Tottenham,Arsenal,2.0,0.0,H,2.0,0.0,H,M Atkinson,6.0,11.0,3.0,2.0,16.0,12.0,3.0,9.0,1.0,2.0,0.0,0.0,1.95,3.6,3.8,1.95,3.6,3.8,2.0,3.5,3.7,2.0,3.5,3.8,1.95,3.5,3.9
06/12/2020,Liverpool,Wolves,4.0,0.0,H,1.0,0.0,H,C Pawson,11.0,9.0,6.0,3.0,8.0,14.0,4.0,6.0,1.0,1.0,0.0,0.0,1.5,4.33,6.5,1.5,4.2,7.0,1.55,4.0,6.25,1.5,4.2,7.0,1.5,4.33,6.5
07/12/2020,Brighton,Southampton,1.0,2.0,A,1.0,1.0,D,D Coote,12.0,10.0,4.0,3.0,12.0,12.0,4.0,3.0,3.0,3.0,0.0,0.0,2.45,3.4,2.9,2.55,3.4,2.75,2.65,3.25,2.7,2.5,3.3,2.88,2.5,3.3,2.88
11/12/2020,Leeds,West Ham,1.0,2.0,A,1.0,1.0,D,M Oliver,13.0,19.0,7.0,8.0,12.0,10.0,5.0,6.0,1.0,2.0,0.0,0.0,2.15,3.7,3.1,2.2,3.6,3.1,2.15,3.6,3.15,2.2,3.5,3.25,2.15,3.75,3.13
12/12/2020,Wolves,Aston Villa,0.0,1.0,A,0.0,0.0,D,M Dean,16.0,13.0,7.0,2.0,23.0,15.0,5.0,8.0,2.0,5.0,0.0,0.0,2.25,3.25,3.25,2.35,3.3,3.1,2.35,3.05,3.15,2.35,3.2,3.2,2.3,3.3,3.2
12/12/2020,Newcastle,West Brom,2.0,1.0,H,1.0,0.0,H,D England,12.0,13.0,7.0,3.0,9.0,12.0,4.0,3.0,2.0,3.0,0.0,0.0,2.45,3.2,3.0,2.45,3.2,3.0,2.4,3.05,2.95,2.5,3.25,2.9,2.45,3.2,3.0
12/12/2020,Man United,Man City,0.0,0.0,D,0.0,0.0,D,C Kavanagh,11.0,9.0,2.0,2.0,13.0,6.0,4.0,3.0,1.0,1.0,0.0,0.0,4.33,4.2,1.72,4.2,4.2,1.75,4.4,3.85,1.73,4.5,4.0,1.73,4.75,4.0,1.7
12/12/2020,Everton,Chelsea,1.0,0.0,H,1.0,0.0,H,J Moss,9.0,10.0,4.0,3.0,10.0,11.0,6.0,6.0,2.0,3.0,0.0,0.0,4.33,4.2,1.7,4.25,4.1,1.75,4.4,3.8,1.73,4.33,4.0,1.75,4.5,4.0,1.73
13/12/2020,Southampton,Sheffield United,3.0,0.0,H,1.0,0.0,H,A Madley,16.0,3.0,6.0,0.0,8.0,14.0,8.0,4.0,0.0,1.0,0.0,0.0,1.7,3.75,5.0,1.7,3.8,5.0,1.73,3.5,4.9,1.7,3.8,5.0,1.7,3.7,5.25
13/12/2020,Crystal Palace,Tottenham,1.0,1.0,D,0.0,1.0,A,K Friend,16.0,14.0,5.0,6.0,15.0,11.0,4.0,7.0,1.0,1.0,0.0,0.0,4.5,3.9,1.72,4.75,3.7,1.75,4.6,3.5,1.77,4.75,3.7,1.75,4.8,3.7,1.75
13/12/2020,Fulham,Liverpool,1.0,1.0,D,1.0,0.0,H,A Marriner,10.0,12.0,5.0,6.0,9.0,5.0,6.0,8.0,3.0,1.0,0.0,0.0,9.0,5.5,1.3,8.5,5.5,1.33,8.0,5.25,1.33,8.5,5.5,1.33,8.0,5.25,1.36
13/12/2020,Arsenal,Burnley,0.0,1.0,A,0.0,0.0,D,G Scott,18.0,10.0,6.0,2.0,5.0,11.0,13.0,4.0,2.0,1.0,1.0,0.0,1.53,4.2,6.25,1.55,4.1,6.25,1.55,3.95,6.5,1.53,4.2,6.5,1.53,4.1,6.5
13/12/2020,Leicester,Brighton,3.0,0.0,H,3.0,0.0,H,M Atkinson,15.0,12.0,6.0,4.0,9.0,11.0,9.0,5.0,2.0,1.0,0.0,0.0,2.0,3.5,3.8,2.0,3.4,3.9,2.0,3.45,3.75,2.0,3.5,3.75,2.0,3.5,3.8
15/12/2020,Wolves,Chelsea,2.0,1.0,H,0.0,0.0,D,S Attwell,12.0,13.0,4.0,3.0,12.0,12.0,5.0,6.0,2.0,2.0,0.0,0.0,5.25,3.8,1.66,5.0,3.8,1.7,5.5,3.5,1.7,5.5,3.7,1.67,5.75,3.7,1.65
15/12/2020,Man City,West Brom,1.0,1.0,D,1.0,1.0,D,P Bankes,26.0,5.0,7.0,1.0,5.0,8.0,13.0,2.0,2.0,3.0,0.0,0.0,1.09,11.0,21.0,1.1,10.5,23.0,1.1,9.5,24.0,1.11,9.0,26.0,1.08,11.0,29.0
16/12/2020,Arsenal,Southampton,1.0,1.0,D,0.0,1.0,A,P Tierney,9.0,13.0,4.0,3.0,13.0,13.0,2.0,7.0,1.0,3.0,1.0,0.0,2.25,3.5,3.1,2.2,3.5,3.2,2.25,3.25,3.15,2.25,3.4,3.2,2.2,3.5,3.2
16/12/2020,Leeds,Newcastle,5.0,2.0,H,1.0,1.0,D,S Hooper,25.0,10.0,10.0,4.0,10.0,13.0,7.0,4.0,3.0,1.0,0.0,0.0,1.75,4.0,4.33,1.75,3.8,4.6,1.77,3.6,4.4,1.75,3.8,4.6,1.75,3.8,4.5
16/12/2020,Leicester,Everton,0.0,2.0,A,0.0,1.0,A,L Mason,14.0,11.0,2.0,6.0,12.0,9.0,4.0,6.0,2.0,3.0,0.0,0.0,2.15,3.6,3.25,2.2,3.6,3.1,2.2,3.3,3.2,2.2,3.5,3.2,2.2,3.6,3.13
16/12/2020,Fulham,Brighton,0.0,0.0,D,0.0,0.0,D,R Jones,9.0,9.0,4.0,4.0,15.0,11.0,1.0,8.0,1.0,0.0,0.0,0.0,2.87,3.3,2.5,2.9,3.3,2.5,2.9,3.05,2.5,2.9,3.25,2.5,2.9,3.3,2.5
16/12/2020,Liverpool,Tottenham,2.0,1.0,H,1.0,1.0,D,A Taylor,17.0,8.0,11.0,2.0,8.0,9.0,7.0,4.0,0.0,2.0,0.0,0.0,1.75,3.8,4.5,1.78,3.75,4.5,1.8,3.65,4.3,1.78,3.75,4.5,1.75,3.9,4.4
16/12/2020,West Ham,Crystal Palace,1.0,1.0,D,0.0,1.0,A,D Coote,9.0,8.0,2.0,2.0,8.0,12.0,5.0,3.0,0.0,1.0,0.0,1.0,2.05,3.4,3.6,2.05,3.3,3.8,2.1,3.2,3.6,2.1,3.4,3.6,2.1,3.4,3.6
17/12/2020,Aston Villa,Burnley,0.0,0.0,D,0.0,0.0,D,C Pawson,27.0,6.0,7.0,4.0,17.0,19.0,11.0,1.0,1.0,1.0,0.0,0.0,1.75,3.8,4.5,1.7,4.0,4.75,1.73,3.6,4.7,1.73,3.75,4.8,1.73,3.75,4.8
17/12/2020,Sheffield United,Man United,2.0,3.0,A,1.0,2.0,A,M Oliver,12.0,14.0,6.0,8.0,17.0,8.0,6.0,3.0,3.0,2.0,0.0,0.0,7.0,4.6,1.44,6.5,4.5,1.48,7.75,4.8,1.4,7.5,4.4,1.44,7.5,4.4,1.44
19/12/2020,Crystal Palace,Liverpool,0.0,7.0,A,0.0,3.0,A,J Moss,5.0,14.0,3.0,8.0,5.0,11.0,5.0,4.0,1.0,0.0,0.0,0.0,6.5,4.33,1.5,6.0,4.6,1.5,6.0,4.2,1.53,6.5,4.4,1.5,6.5,4.33,1.5
19/12/2020,Southampton,Man City,0.0,1.0,A,0.0,1.0,A,M Dean,9.0,11.0,3.0,5.0,9.0,11.0,6.0,6.0,2.0,2.0,0.0,0.0,7.0,4.5,1.44,6.25,4.6,1.48,6.25,4.4,1.5,6.5,4.6,1.47,7.0,4.6,1.45
19/12/2020,Everton,Arsenal,2.0,1.0,H,2.0,1.0,H,A Marriner,9.0,13.0,2.0,2.0,9.0,9.0,4.0,3.0,1.0,3.0,0.0,0.0,2.45,3.5,2.8,2.25,3.5,3.1,2.4,3.4,2.9,2.45,3.4,2.9,2.38,3.4,3.0
19/12/2020,Newcastle,Fulham,1.0,1.0,D,0.0,1.0,A,G Scott,12.0,11.0,5.0,4.0,7.0,17.0,2.0,9.0,1.0,2.0,0.0,1.0,2.5,3.25,2.9,2.55,3.25,2.85,2.6,3.1,2.85,2.55,3.2,2.88,2.55,3.2,2.88
20/12/2020,Brighton,Sheffield United,1.0,1.0,D,0.0,0.0,D,P Bankes,21.0,5.0,5.0,3.0,9.0,11.0,14.0,2.0,1.0,5.0,0.0,1.0,1.65,3.75,5.5,1.72,3.7,5.0,1.7,3.45,5.5,1.7,3.6,5.5,1.7,3.5,5.75
20/12/2020,Tottenham,Leicester,0.0,2.0,A,0.0,1.0,A,C Pawson,8.0,17.0,3.0,4.0,15.0,14.0,5.0,3.0,2.0,2.0,0.0,0.0,2.05,3.5,3.6,2.05,3.5,3.6,2.1,3.25,3.6,2.05,3.4,3.7,2.05,3.5,3.6
20/12/2020,Man United,Leeds,6.0,2.0,H,4.0,1.0,H,A Taylor,26.0,17.0,14.0,3.0,6.0,6.0,11.0,13.0,1.0,0.0,0.0,0.0,1.66,4.33,4.5,1.7,4.25,4.4,1.73,3.95,4.3,1.7,4.2,4.5,1.67,4.2,4.75
20/12/2020,West Brom,Aston Villa,0.0,3.0,A,0.0,1.0,A,M Atkinson,1.0,19.0,1.0,10.0,14.0,8.0,1.0,7.0,1.0,2.0,1.0,0.0,3.6,3.8,1.95,3.7,3.8,1.95,3.65,3.45,1.97,3.7,3.6,2.0,3.7,3.6,2.0
21/12/2020,Burnley,Wolves,2.0,1.0,H,1.0,0.0,H,L Mason,10.0,15.0,4.0,3.0,11.0,15.0,1.0,7.0,2.0,1.0,0.0,0.0,3.5,3.25,2.2,3.6,3.1,2.2,3.55,2.9,2.25,3.6,3.1,2.25,3.7,3.0,2.25
21/12/2020,Chelsea,West Ham,3.0,0.0,H,1.0,0.0,H,C Kavanagh,11.0,6.0,7.0,0.0,11.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,1.44,5.0,6.25,1.45,4.75,6.5,1.53,4.3,6.0,1.47,4.5,6.5,1.45,4.6,7.0
26/12/2020,Leicester,Man United,2.0,2.0,D,1.0,1.0,D,M Dean,10.0,9.0,2.0,4.0,10.0,17.0,5.0,0.0,2.0,1.0,0.0,0.0,2.9,3.6,2.3,2.9,3.6,2.35,3.0,3.3,2.3,3.0,3.5,2.3,3.0,3.6,2.3
26/12/2020,Aston Villa,Crystal Palace,3.0,0.0,H,1.0,0.0,H,A Taylor,21.0,13.0,10.0,6.0,18.0,16.0,4.0,4.0,1.0,4.0,1.0,0.0,1.9,3.75,3.8,1.95,3.7,3.75,1.95,3.45,3.8,1.95,3.7,3.75,1.91,3.6,4.0
26/12/2020,Fulham,Southampton,0.0,0.0,D,0.0,0.0,D,D England,10.0,3.0,1.0,2.0,15.0,12.0,6.0,3.0,2.0,0.0,0.0,0.0,3.2,3.3,2.3,3.1,3.3,2.35,3.15,3.1,2.35,3.2,3.3,2.3,3.25,3.4,2.25
26/12/2020,Arsenal,Chelsea,3.0,1.0,H,2.0,0.0,H,M Oliver,15.0,19.0,7.0,3.0,13.0,10.0,7.0,9.0,2.0,1.0,0.0,0.0,4.0,3.6,1.9,4.1,3.5,1.91,3.95,3.35,1.95,4.2,3.5,1.91,4.2,3.6,1.87
26/12/2020,Man City,Newcastle,2.0,0.0,H,1.0,0.0,H,A Marriner,11.0,7.0,6.0,2.0,5.0,12.0,7.0,3.0,2.0,2.0,0.0,0.0,1.11,10.0,19.0,1.12,9.0,23.0,1.12,8.75,20.0,1.11,9.0,23.0,1.1,10.0,23.0
26/12/2020,Sheffield United,Everton,0.0,1.0,A,0.0,0.0,D,D Coote,10.0,7.0,2.0,3.0,11.0,10.0,6.0,3.0,2.0,4.0,0.0,0.0,4.2,3.6,1.85,4.33,3.6,1.85,4.1,3.6,1.85,4.2,3.5,1.91,4.4,3.5,1.85
27/12/2020,Leeds,Burnley,1.0,0.0,H,1.0,0.0,H,R Jones,11.0,14.0,4.0,6.0,8.0,14.0,4.0,12.0,0.0,3.0,0.0,0.0,1.72,4.0,4.33,1.72,4.0,4.5,1.75,3.75,4.4,1.73,4.0,4.5,1.73,4.0,4.6
27/12/2020,West Ham,Brighton,2.0,2.0,D,0.0,1.0,A,S Hooper,11.0,13.0,4.0,4.0,6.0,8.0,5.0,4.0,0.0,0.0,0.0,0.0,2.3,3.4,3.1,2.35,3.3,3.1,2.4,3.1,3.05,2.38,3.25,3.1,2.3,3.4,3.1
27/12/2020,Liverpool,West Brom,1.0,1.0,D,1.0,0.0,H,K Friend,17.0,5.0,2.0,3.0,8.0,5.0,8.0,3.0,0.0,1.0,0.0,0.0,1.11,10.0,19.0,1.13,8.75,19.5,1.15,8.5,18.0,1.12,8.5,21.0,1.14,8.0,20.0
27/12/2020,Wolves,Tottenham,1.0,1.0,D,0.0,1.0,A,P Tierney,11.0,6.0,6.0,3.0,20.0,13.0,9.0,2.0,4.0,1.0,0.0,0.0,3.6,3.25,2.15,3.75,3.25,2.1,3.55,3.05,2.15,3.5,3.2,2.2,3.6,3.25,2.15
28/12/2020,Crystal Palace,Leicester,1.0,1.0,D,0.0,0.0,D,G Scott,4.0,17.0,1.0,3.0,10.0,7.0,2.0,5.0,0.0,1.0,0.0,0.0,3.75,3.5,2.0,3.8,3.6,1.95,3.7,3.5,2.0,3.9,3.4,2.0,3.8,3.5,2.0
28/12/2020,Chelsea,Aston Villa,1.0,1.0,D,1.0,0.0,H,S Attwell,16.0,10.0,5.0,2.0,16.0,3.0,11.0,4.0,3.0,1.0,0.0,0.0,1.61,4.2,5.0,1.67,4.1,4.75,1.7,4.1,4.5,1.7,4.0,4.75,1.67,4.2,4.75
29/12/2020,Brighton,Arsenal,0.0,1.0,A,0.0,0.0,D,M Atkinson,13.0,11.0,2.0,3.0,11.0,4.0,5.0,4.0,2.0,0.0,0.0,0.0,3.25,3.5,2.2,3.2,3.4,2.25,3.3,3.3,2.25,3.2,3.4,2.25,3.3,3.3,2.25
29/12/2020,Burnley,Sheffield United,1.0,0.0,H,1.0,0.0,H,C Kavanagh,5.0,7.0,3.0,3.0,13.0,17.0,3.0,5.0,1.0,2.0,0.0,0.0,2.37,3.1,3.25,2.3,3.2,3.25,2.4,3.05,3.15,2.4,3.1,3.2,2.38,3.1,3.25
29/12/2020,Southampton,West Ham,0.0,0.0,D,0.0,0.0,D,A Madley,8.0,8.0,3.0,3.0,16.0,15.0,4.0,3.0,3.0,1.0,0.0,0.0,2.1,3.6,3.4,2.15,3.6,3.25,2.2,3.4,3.25,2.2,3.4,3.3,2.15,3.4,3.4
29/12/2020,West Brom,Leeds,0.0,5.0,A,0.0,4.0,A,L Mason,4.0,14.0,1.0,6.0,7.0,10.0,3.0,10.0,0.0,1.0,0.0,0.0,3.6,3.6,2.0,3.6,3.7,2.0,3.5,3.65,2.0,3.6,3.5,2.05,3.5,3.75,2.0
29/12/2020,Man United,Wolves,1.0,0.0,H,0.0,0.0,D,J Moss,11.0,9.0,3.0,5.0,11.0,7.0,2.0,2.0,1.0,1.0,0.0,0.0,1.53,4.2,6.25,1.57,4.2,5.75,1.55,4.2,6.0,1.55,4.0,6.5,1.55,4.0,6.5
30/12/2020,Newcastle,Liverpool,0.0,0.0,D,0.0,0.0,D,P Tierney,8.0,11.0,2.0,4.0,9.0,13.0,5.0,12.0,2.0,3.0,0.0,0.0,12.0,6.0,1.25,9.25,5.75,1.3,10.0,6.0,1.27,11.0,5.5,1.29,11.5,6.0,1.25
01/01/2021,Everton,West Ham,0.0,1.0,A,0.0,0.0,D,K Friend,10.0,11.0,2.0,5.0,9.0,7.0,5.0,4.0,2.0,0.0,0.0,0.0,2.1,3.5,3.5,2.15,3.5,3.3,2.15,3.35,3.45,2.15,3.4,3.5,2.1,3.4,3.6
01/01/2021,Man United,Aston Villa,2.0,1.0,H,1.0,0.0,H,M Oliver,19.0,5.0,9.0,5.0,22.0,10.0,5.0,10.0,4.0,0.0,0.0,0.0,1.72,4.2,4.2,1.7,4.2,4.5,1.75,3.9,4.4,1.75,4.0,4.4,1.7,4.1,4.6
02/01/2021,Tottenham,Leeds,3.0,0.0,H,2.0,0.0,H,D Coote,20.0,18.0,7.0,5.0,15.0,13.0,3.0,5.0,2.0,1.0,1.0,0.0,1.75,4.1,4.2,1.78,3.9,4.25,1.8,3.9,3.9,1.8,3.9,4.2,1.75,4.1,4.1
02/01/2021,Crystal Palace,Sheffield United,2.0,0.0,H,2.0,0.0,H,S Attwell,9.0,7.0,4.0,2.0,8.0,18.0,3.0,6.0,1.0,3.0,0.0,0.0,1.95,3.5,3.9,1.95,3.5,3.9,1.95,3.3,4.1,2.0,3.3,4.0,2.0,3.25,4.1
02/01/2021,Brighton,Wolves,3.0,3.0,D,1.0,3.0,A,A Madley,13.0,11.0,4.0,4.0,13.0,8.0,5.0,8.0,2.0,1.0,0.0,0.0,2.62,3.25,2.75,2.6,3.2,2.8,2.6,2.9,2.85,2.7,3.1,2.8,2.7,3.0,2.9
02/01/2021,West Brom,Arsenal,0.0,4.0,A,0.0,2.0,A,M Atkinson,7.0,21.0,3.0,12.0,7.0,4.0,3.0,5.0,1.0,2.0,0.0,0.0,5.75,4.0,1.57,5.75,4.1,1.57,5.5,3.75,1.63,6.5,4.2,1.53,6.0,4.0,1.57
03/01/2021,Newcastle,Leicester,1.0,2.0,A,0.0,0.0,D,R Jones,8.0,9.0,2.0,3.0,10.0,11.0,3.0,6.0,0.0,2.0,0.0,0.0,5.25,4.2,1.61,5.25,4.1,1.62,5.0,3.65,1.7,5.25,3.9,1.65,5.5,3.8,1.65
03/01/2021,Chelsea,Man City,1.0,3.0,A,0.0,3.0,A,A Taylor,9.0,18.0,2.0,6.0,11.0,10.0,5.0,3.0,3.0,1.0,0.0,0.0,3.0,3.7,2.2,3.0,3.7,2.25,2.95,3.4,2.3,3.1,3.5,2.25,3.1,3.7,2.2
04/01/2021,Southampton,Liverpool,1.0,0.0,H,1.0,0.0,H,A Marriner,7.0,17.0,3.0,1.0,5.0,12.0,1.0,10.0,1.0,3.0,0.0,0.0,5.0,4.33,1.61,4.75,4.25,1.65,4.8,3.9,1.65,5.0,4.2,1.63,5.0,4.1,1.65
12/01/2021,Sheffield United,Newcastle,1.0,0.0,H,0.0,0.0,D,A Madley,17.0,7.0,4.0,3.0,13.0,12.0,5.0,2.0,2.0,3.0,0.0,1.0,2.45,3.1,3.1,2.45,3.1,3.1,2.5,3.05,3.1,2.45,3.1,3.1,2.45,3.0,3.25
